Date,Day,Month,Year,Weekday,Q1,Q2,Q3,Q4,Total Sales,S1,S2,S3,S4,Total Revenue
2020-10-29,29,Oct,2020,Thursday,5381,535,5698,909,12523,17057.77,3391.9,30883.16,6481.17,57814.0
2020-10-30,30,Oct,2020,Friday,7129,3311,1137,290,11867,22598.93,20991.74,6162.54,2067.7,51820.909999999996
2020-01-11,11,Jan,2020,Saturday,958,2401,3079,1648,8086,3036.86,15222.34,16688.18,11750.24,46697.62
2020-02-11,11,Feb,2020,Tuesday,1921,1060,5531,1589,10101,6089.57,6720.4,29978.02,11329.57,54117.56
2020-03-11,11,Mar,2020,Wednesday,4279,610,3364,1255,9508,13564.43,3867.4,18232.88,8948.15,44612.86000000001
2020-04-11,11,Apr,2020,Saturday,7296,1431,2995,476,12198,23128.32,9072.54,16232.9,3393.88,51827.64
2020-05-11,11,May,2020,Monday,2017,823,5718,1022,9580,6393.89,5217.82,30991.56,7286.86,49890.130000000005
2020-06-11,11,Jun,2020,Thursday,7145,3416,5505,1549,17615,22649.65,21657.44,29837.1,11044.37,85188.56
2020-07-11,11,Jul,2020,Saturday,3821,1785,4905,697,11208,12112.57,11316.9,26585.1,4969.61,54984.18
2020-08-11,11,Aug,2020,Tuesday,5396,3520,3853,1661,14430,17105.32,22316.8,20883.26,11842.93,72148.31
2020-09-11,11,Sep,2020,Friday,3864,1983,5816,624,12287,12248.88,12572.22,31522.72,4449.12,60792.94
2020-10-11,11,Oct,2020,Sunday,4445,937,3825,1490,10697,14090.65,5940.58,20731.5,10623.7,51386.42999999999
2020-11-11,11,Nov,2020,Wednesday,2510,3649,1747,520,8426,7956.7,23134.66,9468.74,3707.6,44267.7
2020-12-11,11,Dec,2020,Friday,5560,1410,446,1124,8540,17625.2,8939.4,2417.32,8014.12,36996.04
2020-11-13,13,Nov,2020,Friday,958,2661,3865,1303,8787,3036.86,16870.74,20948.3,9290.39,50146.29
2020-11-14,14,Nov,2020,Saturday,1716,2307,5406,1128,10557,5439.72,14626.38,29300.52,8042.64,57409.259999999995
2020-11-15,15,Nov,2020,Sunday,1738,1585,1653,1667,6643,5509.46,10048.9,8959.26,11885.71,36403.33
2020-11-16,16,Nov,2020,Monday,4307,2618,3721,530,11176,13653.19,16598.12,20167.82,3778.9,54198.03
2020-11-17,17,Nov,2020,Tuesday,4446,3998,4091,1442,13977,14093.82,25347.32,22173.22,10281.46,71895.82
2020-11-18,18,Nov,2020,Wednesday,7111,2251,4797,807,14966,22541.87,14271.34,25999.74,5753.91,68566.86
2020-11-19,19,Nov,2020,Thursday,2874,3620,5719,1692,13905,9110.58,22950.8,30996.98,12063.96,75122.32
2020-11-20,20,Nov,2020,Friday,4868,3341,2526,252,10987,15431.56,21181.94,13690.92,1796.76,52101.18
2020-11-21,21,Nov,2020,Saturday,1320,1162,4383,884,7749,4184.4,7367.08,23755.86,6302.92,41610.259999999995
2020-11-22,22,Nov,2020,Sunday,5184,2360,2742,795,11081,16433.28,14962.4,14861.64,5668.35,51925.67
2020-11-23,23,Nov,2020,Monday,6744,2952,4929,1294,15919,21378.48,18715.68,26715.18,9226.22,76035.56
2020-11-24,24,Nov,2020,Tuesday,6153,3657,3434,1413,14657,19505.01,23185.38,18612.28,10074.69,71377.36
2020-11-25,25,Nov,2020,Wednesday,5795,3104,2077,1925,12901,18370.15,19679.36,11257.34,13725.25,63032.100000000006
2020-11-26,26,Nov,2020,Thursday,7634,605,922,1793,10954,24199.78,3835.7,4997.24,12784.09,45816.81
2020-11-27,27,Nov,2020,Friday,3802,281,4224,919,9226,12052.34,1781.54,22894.08,6552.47,43280.43000000001
2020-11-28,28,Nov,2020,Saturday,1596,3661,3359,1230,9846,5059.32,23210.74,18205.78,8769.9,55245.74
2020-11-29,29,Nov,2020,Sunday,6117,1687,3922,1796,13522,19390.89,10695.58,21257.24,12805.48,64149.19
2020-11-30,30,Nov,2020,Monday,2881,3587,3835,1705,12008,9132.77,22741.58,20785.7,12156.65,64816.700000000004
2020-01-12,12,Jan,2020,Sunday,1801,1566,4417,873,8657,5709.17,9928.44,23940.14,6224.49,45802.24
2020-02-12,12,Feb,2020,Wednesday,5221,571,1193,1568,8553,16550.57,3620.14,6466.06,11179.84,37816.61
2020-03-12,12,Mar,2020,Thursday,3047,1536,4381,560,9524,9658.99,9738.24,23745.02,3992.8,47135.05
2020-04-12,12,Apr,2020,Sunday,2359,2664,3094,308,8425,7478.03,16889.76,16769.48,2196.04,43333.31
2020-05-12,12,May,2020,Tuesday,6147,2254,5331,1063,14795,19485.99,14290.36,28894.02,7579.19,70249.56000000001
2020-06-12,12,Jun,2020,Friday,4942,1423,3560,1796,11721,15666.14,9021.82,19295.2,12805.48,56788.64
2020-07-12,12,Jul,2020,Sunday,4213,483,5042,1896,11634,13355.21,3062.22,27327.64,13518.48,57263.55
2020-08-12,12,Aug,2020,Wednesday,362,1683,2903,1747,6695,1147.54,10670.22,15734.26,12456.11,40008.13
2020-09-12,12,Sep,2020,Saturday,7820,3430,3536,641,15427,24789.4,21746.2,19165.12,4570.33,70271.05
2020-10-12,12,Oct,2020,Monday,3194,3469,2404,1140,10207,10124.98,21993.46,13029.68,8128.2,53276.31999999999
2020-11-12,12,Nov,2020,Thursday,3244,2839,1516,1556,9155,10283.48,17999.26,8216.72,11094.28,47593.74
2020-12-12,12,Dec,2020,Saturday,6576,387,4468,408,11839,20845.92,2453.58,24216.56,2909.04,50425.1
2020-12-13,13,Dec,2020,Sunday,2074,1198,2709,1529,7510,6574.58,7595.32,14682.78,10901.77,39754.45
2020-12-14,14,Dec,2020,Monday,1656,1677,5986,353,9672,5249.52,10632.18,32444.12,2516.89,50842.71
2020-12-15,15,Dec,2020,Tuesday,5602,1622,1820,1902,10946,17758.34,10283.48,9864.4,13561.26,51467.48
2020-12-16,16,Dec,2020,Wednesday,890,2412,3227,1313,7842,2821.3,15292.08,17490.34,9361.69,44965.41
2020-12-17,17,Dec,2020,Thursday,4242,1894,1224,1840,9200,13447.14,12007.96,6634.08,13119.2,45208.380000000005
2020-12-18,18,Dec,2020,Friday,4600,2633,1986,672,9891,14582.0,16693.22,10764.12,4791.36,46830.700000000004
2020-12-19,19,Dec,2020,Saturday,2450,2247,5721,690,11108,7766.5,14245.98,31007.82,4919.7,57940.0
2020-12-20,20,Dec,2020,Sunday,5617,2423,5647,716,14403,17805.89,15361.82,30606.74,5105.08,68879.53
2020-12-21,21,Dec,2020,Monday,5184,2472,3065,702,11423,16433.28,15672.48,16612.3,5005.26,53723.32
2020-12-22,22,Dec,2020,Tuesday,5211,1577,786,544,8118,16518.87,9998.18,4260.12,3878.72,34655.89
2020-12-23,23,Dec,2020,Wednesday,1483,2098,5032,354,8967,4701.11,13301.32,27273.44,2524.02,47799.88999999999
2020-12-24,24,Dec,2020,Thursday,1806,1756,3017,476,7055,5725.02,11133.04,16352.14,3393.88,36604.079999999994
2020-12-25,25,Dec,2020,Friday,4031,626,1375,842,6874,12778.27,3968.84,7452.5,6003.46,30203.07
2020-12-26,26,Dec,2020,Saturday,1355,963,2433,1615,6366,4295.35,6105.42,13186.86,11514.95,35102.58
2020-12-27,27,Dec,2020,Sunday,2500,3848,5723,1540,13611,7925.0,24396.32,31018.66,10980.2,74320.18
2020-12-28,28,Dec,2020,Monday,4098,1004,2003,894,7999,12990.66,6365.36,10856.26,6374.22,36586.5
2020-12-29,29,Dec,2020,Tuesday,5148,3619,751,1474,10992,16319.16,22944.46,4070.42,10509.62,53843.659999999996
2020-12-30,30,Dec,2020,Wednesday,1634,3170,759,1368,6931,5179.78,20097.8,4113.78,9753.84,39145.2
2021-01-01,1,Jan,2021,Friday,7693,2394,2384,1367,13838,24386.81,15177.96,12921.28,9746.71,62232.76
2021-02-01,1,Feb,2021,Monday,5418,1294,1071,1492,9275,17175.06,8203.96,5804.82,10637.96,41821.8
2021-03-01,1,Mar,2021,Monday,6718,649,4878,1380,13625,21296.06,4114.66,26438.76,9839.4,61688.88
2021-04-01,1,Apr,2021,Thursday,6964,1122,2730,428,11244,22075.88,7113.48,14796.6,3051.64,47037.6
2021-05-01,1,May,2021,Saturday,3963,1848,1563,944,8318,12562.71,11716.32,8471.46,6730.72,39481.21
2021-06-01,1,Jun,2021,Tuesday,4556,3793,1381,1221,10951,14442.52,24047.62,7485.02,8705.73,54680.89
2021-07-01,1,Jul,2021,Thursday,1247,2379,4995,1235,9856,3952.99,15082.86,27072.9,8805.55,54914.3
2021-08-01,1,Aug,2021,Sunday,4669,1548,1938,503,8658,14800.73,9814.32,10503.96,3586.39,38705.399999999994
2021-09-01,1,Sep,2021,Wednesday,2986,2894,2037,1082,8999,9465.62,18347.96,11040.54,7714.66,46568.78
2021-10-01,1,Oct,2021,Friday,4632,2987,3407,1572,12598,14683.44,18937.58,18465.94,11208.36,63295.32000000001
2021-11-01,1,Nov,2021,Monday,7553,2369,310,1118,11350,23943.01,15019.46,1680.2,7971.34,48614.009999999995
2021-12-01,1,Dec,2021,Wednesday,5754,3963,844,1934,12495,18240.18,25125.42,4574.48,13789.42,61729.5
2021-01-13,13,Jan,2021,Wednesday,5283,3675,4237,436,13631,16747.11,23299.5,22964.54,3108.68,66119.83
2021-01-14,14,Jan,2021,Thursday,4217,3256,4747,1263,13483,13367.89,20643.04,25728.74,9005.19,68744.86
2021-01-15,15,Jan,2021,Friday,6688,2608,808,1694,11798,21200.96,16534.72,4379.36,12078.22,54193.26
2021-01-16,16,Jan,2021,Saturday,3807,1665,2999,1437,9908,12068.19,10556.1,16254.58,10245.81,49124.68
2021-01-17,17,Jan,2021,Sunday,1995,1424,5381,557,9357,6324.15,9028.16,29165.02,3971.41,48488.740000000005
2021-01-18,18,Jan,2021,Monday,6009,3432,2070,257,11768,19048.53,21758.88,11219.4,1832.41,53859.22000000001
2021-01-19,19,Jan,2021,Tuesday,595,1001,4716,772,7084,1886.15,6346.34,25560.72,5504.36,39297.57
2021-01-20,20,Jan,2021,Wednesday,7882,787,5395,673,14737,24985.94,4989.58,29240.9,4798.49,64014.909999999996
2021-01-21,21,Jan,2021,Thursday,833,2112,5711,1209,9865,2640.61,13390.08,30953.62,8620.17,55604.479999999996
2021-01-22,22,Jan,2021,Friday,7528,3921,1529,1761,14739,23863.76,24859.14,8287.18,12555.93,69566.01
2021-01-23,23,Jan,2021,Saturday,6128,3464,1937,933,12462,19425.76,21961.76,10498.54,6652.29,58538.35
2021-01-24,24,Jan,2021,Sunday,6233,1254,4387,590,12464,19758.61,7950.36,23777.54,4206.7,55693.21
2021-01-25,25,Jan,2021,Monday,7380,3367,4512,1316,16575,23394.6,21346.78,24455.04,9383.08,78579.5
2021-01-26,26,Jan,2021,Tuesday,1637,3415,2765,1322,9139,5189.29,21651.1,14986.3,9425.86,51252.55
2021-01-27,27,Jan,2021,Wednesday,2627,2433,3133,1893,10086,8327.59,15425.22,16980.86,13497.09,54230.759999999995
2021-01-28,28,Jan,2021,Thursday,1266,2913,2770,922,7871,4013.22,18468.42,15013.4,6573.86,44068.9
2021-01-29,29,Jan,2021,Friday,5798,1539,1347,763,9447,18379.66,9757.26,7300.74,5440.19,40877.85
2021-01-30,30,Jan,2021,Saturday,5245,596,4953,1972,12766,16626.65,3778.64,26845.26,14060.36,61310.91
2021-01-31,31,Jan,2021,Sunday,3081,2860,2552,1040,9533,9766.77,18132.4,13831.84,7415.2,49146.21
2021-01-02,2,Jan,2021,Saturday,5727,1109,3335,668,10839,18154.59,7031.06,18075.7,4762.84,48024.19
2021-02-02,2,Feb,2021,Tuesday,7645,1647,3906,1955,15153,24234.65,10441.98,21170.52,13939.15,69786.3
2021-03-02,2,Mar,2021,Tuesday,7339,758,3099,1508,12704,23264.63,4805.72,16796.58,10752.04,55618.97000000001
2021-04-02,2,Apr,2021,Friday,3565,2252,4126,1492,11435,11301.05,14277.68,22362.92,10637.96,58579.60999999999
2021-05-02,2,May,2021,Sunday,7432,2893,3703,524,14552,23559.44,18341.62,20070.26,3736.12,65707.43999999999
2021-06-02,2,Jun,2021,Wednesday,7050,1125,3991,787,12953,22348.5,7132.5,21631.22,5611.31,56723.53
2021-07-02,2,Jul,2021,Friday,6919,2330,1612,1601,12462,21933.23,14772.2,8737.04,11415.13,56857.6
2021-08-02,2,Aug,2021,Monday,7221,2998,1423,1903,13545,22890.57,19007.32,7712.66,13568.39,63178.94
2021-09-02,2,Sep,2021,Thursday,1700,646,4424,1365,8135,5389.0,4095.64,23978.08,9732.45,43195.17
2021-10-02,2,Oct,2021,Saturday,1820,2744,3846,1659,10069,5769.4,17396.96,20845.32,11828.67,55840.35
2021-11-02,2,Nov,2021,Tuesday,3676,3994,4044,879,12593,11652.92,25321.96,21918.48,6267.27,65160.630000000005
2021-12-02,2,Dec,2021,Thursday,1733,2741,388,559,5421,5493.61,17377.94,2102.96,3985.67,28960.18
2021-02-13,13,Feb,2021,Saturday,6438,968,3659,252,11317,20408.46,6137.12,19831.78,1796.76,48174.12
2021-02-14,14,Feb,2021,Sunday,6743,3597,2822,1464,14626,21375.31,22804.98,15295.24,10438.32,69913.85
2021-02-15,15,Feb,2021,Monday,4139,752,5607,841,11339,13120.63,4767.68,30389.94,5996.33,54274.58
2021-02-16,16,Feb,2021,Tuesday,453,2527,1189,467,4636,1436.01,16021.18,6444.38,3329.71,27231.28
2021-02-17,17,Feb,2021,Wednesday,1566,1761,1935,793,6055,4964.22,11164.74,10487.7,5654.09,32270.75
2021-02-18,18,Feb,2021,Thursday,4837,3499,5086,1508,14930,15333.29,22183.66,27566.12,10752.04,75835.10999999999
2021-02-19,19,Feb,2021,Friday,6576,878,2027,607,10088,20845.92,5566.52,10986.34,4327.91,41726.69
2021-02-20,20,Feb,2021,Saturday,2209,2250,2689,1186,8334,7002.53,14265.0,14574.38,8456.18,44298.09
2021-02-21,21,Feb,2021,Sunday,939,417,629,733,2718,2976.63,2643.78,3409.18,5226.29,14255.880000000001
2021-02-22,22,Feb,2021,Monday,904,936,4102,404,6346,2865.68,5934.24,22232.84,2880.52,33913.28
2021-02-23,23,Feb,2021,Tuesday,674,2085,2390,1695,6844,2136.58,13218.9,12953.8,12085.35,40394.63
2021-02-24,24,Feb,2021,Wednesday,6986,2205,4320,714,14225,22145.62,13979.7,23414.4,5090.82,64630.54
2021-02-25,25,Feb,2021,Thursday,6808,2814,3245,1276,14143,21581.36,17840.76,17587.9,9097.88,66107.9
2021-02-26,26,Feb,2021,Friday,653,1821,2376,768,5618,2070.01,11545.14,12877.92,5475.84,31968.91
2021-02-27,27,Feb,2021,Saturday,576,3888,4530,980,9974,1825.92,24649.92,24552.6,6987.4,58015.84
2021-02-28,28,Feb,2021,Sunday,3846,1599,5385,598,11428,12191.82,10137.66,29186.7,4263.74,55779.92
2021-01-03,3,Jan,2021,Sunday,6711,2440,2164,1419,12734,21273.87,15469.6,11728.88,10117.47,58589.82
2021-02-03,3,Feb,2021,Wednesday,7665,3849,3558,529,15601,24298.05,24402.66,19284.36,3771.77,71756.84000000001
2021-03-03,3,Mar,2021,Wednesday,3107,2962,5050,1212,12331,9849.19,18779.08,27371.0,8641.56,64640.83
2021-04-03,3,Apr,2021,Saturday,7507,2803,3428,1861,15599,23797.19,17771.02,18579.76,13268.93,73416.9
2021-05-03,3,May,2021,Monday,5462,1354,5784,747,13347,17314.54,8584.36,31349.28,5326.11,62574.29
2021-06-03,3,Jun,2021,Thursday,4327,2073,5252,1284,12936,13716.59,13142.82,28465.84,9154.92,64480.17
2021-07-03,3,Jul,2021,Saturday,6081,3706,2548,660,12995,19276.77,23496.04,13810.16,4705.8,61288.770000000004
2021-08-03,3,Aug,2021,Tuesday,6451,3569,2625,1910,14555,20449.67,22627.46,14227.5,13618.3,70922.93
2021-09-03,3,Sep,2021,Friday,7178,3653,5148,1282,17261,22754.26,23160.02,27902.16,9140.66,82957.1
2021-10-03,3,Oct,2021,Sunday,2018,1977,2161,296,6452,6397.06,12534.18,11712.62,2110.48,32754.34
2021-11-03,3,Nov,2021,Wednesday,6640,1317,1375,1024,10356,21048.8,8349.78,7452.5,7301.12,44152.200000000004
2021-12-03,3,Dec,2021,Friday,5987,2354,491,602,9434,18978.79,14924.36,2661.22,4292.26,40856.630000000005
2021-03-13,13,Mar,2021,Saturday,4931,839,2525,487,8782,15631.27,5319.26,13685.5,3472.31,38108.34
2021-03-14,14,Mar,2021,Sunday,6561,1048,308,1656,9573,20798.37,6644.32,1669.36,11807.28,40919.33
2021-03-15,15,Mar,2021,Monday,1595,2299,573,1509,5976,5056.15,14575.66,3105.66,10759.17,33496.64
2021-03-16,16,Mar,2021,Tuesday,7369,3382,1884,896,13531,23359.73,21441.88,10211.28,6388.48,61401.369999999995
2021-03-17,17,Mar,2021,Wednesday,1059,318,2336,1072,4785,3357.03,2016.12,12661.12,7643.36,25677.63
2021-03-18,18,Mar,2021,Thursday,3968,1674,5722,313,11677,12578.56,10613.16,31013.24,2231.69,56436.65000000001
2021-03-19,19,Mar,2021,Friday,5601,2733,701,458,9493,17755.17,17327.22,3799.42,3265.54,42147.35
2021-03-20,20,Mar,2021,Saturday,3670,860,3689,1917,10136,11633.9,5452.4,19994.38,13668.21,50748.89
2021-03-21,21,Mar,2021,Sunday,5793,2182,5353,1422,14750,18363.81,13833.88,29013.26,10138.86,71349.81
2021-03-22,22,Mar,2021,Monday,4826,3562,4222,1623,14233,15298.42,22583.08,22883.24,11571.99,72336.73000000001
2021-03-23,23,Mar,2021,Tuesday,2250,262,2376,755,5643,7132.5,1661.08,12877.92,5383.15,27054.65
2021-03-24,24,Mar,2021,Wednesday,5194,3241,4858,1467,14760,16464.98,20547.94,26330.36,10459.71,73802.98999999999
2021-03-25,25,Mar,2021,Thursday,4960,3752,1804,1447,11963,15723.2,23787.68,9777.68,10317.11,59605.670000000006
2021-03-26,26,Mar,2021,Friday,2957,2750,3399,900,10006,9373.69,17435.0,18422.58,6417.0,51648.270000000004
2021-03-27,27,Mar,2021,Saturday,673,3237,5089,582,9581,2133.41,20522.58,27582.38,4149.66,54388.03
2021-03-28,28,Mar,2021,Sunday,1688,934,1769,397,4788,5350.96,5921.56,9587.98,2830.61,23691.11
2021-03-29,29,Mar,2021,Monday,5564,630,3498,934,10626,17637.88,3994.2,18959.16,6659.42,47250.66
2021-03-30,30,Mar,2021,Tuesday,1095,2303,492,1513,5403,3471.15,14601.02,2666.64,10787.69,31526.5
2021-03-31,31,Mar,2021,Wednesday,1995,391,4812,1850,9048,6324.15,2478.94,26081.04,13190.5,48074.630000000005
2021-01-04,4,Jan,2021,Monday,6594,887,331,261,8073,20902.98,5623.58,1794.02,1860.93,30181.51
2021-02-04,4,Feb,2021,Thursday,6845,3125,502,1445,11917,21698.65,19812.5,2720.84,10302.85,54534.840000000004
2021-03-04,4,Mar,2021,Thursday,3209,2691,5723,750,12373,10172.53,17060.94,31018.66,5347.5,63599.630000000005
2021-04-04,4,Apr,2021,Sunday,554,535,5484,1830,8403,1756.18,3391.9,29723.28,13047.9,47919.26
2021-05-04,4,May,2021,Tuesday,5977,791,1307,1739,9814,18947.09,5014.94,7083.94,12399.07,43445.03999999999
2021-06-04,4,Jun,2021,Friday,3247,1725,3809,1157,9938,10292.99,10936.5,20644.78,8249.41,50123.67999999999
2021-07-04,4,Jul,2021,Sunday,4916,3059,4456,836,13267,15583.72,19394.06,24151.52,5960.68,65089.98
2021-08-04,4,Aug,2021,Wednesday,7692,777,355,763,9587,24383.64,4926.18,1924.1,5440.19,36674.11
2021-09-04,4,Sep,2021,Saturday,1120,3834,4324,1774,11052,3550.4,24307.56,23436.08,12648.62,63942.66000000001
2021-10-04,4,Oct,2021,Monday,7385,3873,5916,1934,19108,23410.45,24554.82,32064.72,13789.42,93819.41
2021-11-04,4,Nov,2021,Thursday,5336,1764,1168,1855,10123,16915.12,11183.76,6330.56,13226.15,47655.59
2021-12-04,4,Dec,2021,Saturday,3962,829,4266,1181,10238,12559.54,5255.86,23121.72,8420.53,49357.65
2021-04-13,13,Apr,2021,Tuesday,7125,3465,3281,1569,15440,22586.25,21968.1,17783.02,11186.97,73524.34
2021-04-14,14,Apr,2021,Wednesday,7075,1990,380,1859,11304,22427.75,12616.6,2059.6,13254.67,50358.619999999995
2021-04-15,15,Apr,2021,Thursday,3746,3755,2969,1532,12002,11874.82,23806.7,16091.98,10923.16,62696.66
2021-04-16,16,Apr,2021,Friday,4046,2031,3164,1558,10799,12825.82,12876.54,17148.88,11108.54,53959.780000000006
2021-04-17,17,Apr,2021,Saturday,6139,2971,4538,279,13927,19460.63,18836.14,24595.96,1989.27,64882.0
2021-04-18,18,Apr,2021,Sunday,5193,3791,5368,1877,16229,16461.81,24034.94,29094.56,13383.01,82974.31999999999
2021-04-19,19,Apr,2021,Monday,7962,3111,3655,571,15299,25239.54,19723.74,19810.1,4071.23,68844.61
2021-04-20,20,Apr,2021,Tuesday,3631,2811,2311,1993,10746,11510.27,17821.74,12525.62,14210.09,56067.72
2021-04-21,21,Apr,2021,Wednesday,6135,3159,4338,1901,15533,19447.95,20028.06,23511.96,13554.13,76542.1
2021-04-22,22,Apr,2021,Thursday,7742,261,796,1053,9852,24542.14,1654.74,4314.32,7507.89,38019.090000000004
2021-04-23,23,Apr,2021,Friday,5455,1218,3558,1467,11698,17292.35,7722.12,19284.36,10459.71,54758.54
2021-04-24,24,Apr,2021,Saturday,5790,2402,2995,1921,13108,18354.3,15228.68,16232.9,13696.73,63512.61
2021-04-25,25,Apr,2021,Sunday,392,3495,4715,919,9521,1242.64,22158.3,25555.3,6552.47,55508.71
2021-04-26,26,Apr,2021,Monday,4447,413,651,1445,6956,14096.99,2618.42,3528.42,10302.85,30546.68
2021-04-27,27,Apr,2021,Tuesday,2818,3206,3708,1977,11709,8933.06,20326.04,20097.36,14096.01,63452.47
2021-04-28,28,Apr,2021,Wednesday,4937,3247,3996,1423,13603,15650.29,20585.98,21658.32,10145.99,68040.58
2021-04-29,29,Apr,2021,Thursday,3949,1599,1702,1064,8314,12518.33,10137.66,9224.84,7586.32,39467.149999999994
2021-04-30,30,Apr,2021,Friday,4394,408,1712,251,6765,13928.98,2586.72,9279.04,1789.63,27584.370000000003
2021-01-05,5,Jan,2021,Tuesday,5962,1142,5961,1533,14598,18899.54,7240.28,32308.62,10930.29,69378.73000000001
2021-02-05,5,Feb,2021,Friday,2281,2435,2161,1817,8694,7230.77,15437.9,11712.62,12955.21,47336.5
2021-03-05,5,Mar,2021,Friday,5150,3857,3961,1775,14743,16325.5,24453.38,21468.62,12655.75,74903.25
2021-04-05,5,Apr,2021,Monday,3843,3971,4283,1349,13446,12182.31,25176.14,23213.86,9618.37,70190.68
2021-05-05,5,May,2021,Wednesday,7305,1307,4243,1448,14303,23156.85,8286.38,22997.06,10324.24,64764.52999999999
2021-06-05,5,Jun,2021,Saturday,2427,3537,2754,1731,10449,7693.59,22424.58,14926.68,12342.03,57386.880000000005
2021-07-05,5,Jul,2021,Monday,4072,2362,3734,1116,11284,12908.24,14975.08,20238.28,7957.08,56078.68
2021-08-05,5,Aug,2021,Thursday,558,770,1500,631,3459,1768.86,4881.8,8130.0,4499.03,19279.69
2021-09-05,5,Sep,2021,Sunday,1087,691,643,414,2835,3445.79,4380.94,3485.06,2951.82,14263.609999999999
2021-10-05,5,Oct,2021,Tuesday,627,1589,1047,925,4188,1987.59,10074.26,5674.74,6595.25,24331.84
2021-11-05,5,Nov,2021,Friday,906,486,4076,1127,6595,2872.02,3081.24,22091.92,8035.51,36080.69
2021-12-05,5,Dec,2021,Sunday,5812,1891,4420,838,12961,18424.04,11988.94,23956.4,5974.94,60344.32000000001
2021-05-13,13,May,2021,Thursday,6140,1649,2565,571,10925,19463.8,10454.66,13902.3,4071.23,47891.99
2021-05-14,14,May,2021,Friday,4378,3820,3085,713,11996,13878.26,24218.8,16720.7,5083.69,59901.45
2021-05-15,15,May,2021,Saturday,802,2412,3924,562,7700,2542.34,15292.08,21268.08,4007.06,43109.56
2021-05-16,16,May,2021,Sunday,6074,837,3981,257,11149,19254.58,5306.58,21577.02,1832.41,47970.59000000001
2021-05-17,17,May,2021,Monday,5361,2903,2019,252,10535,16994.37,18405.02,10942.98,1796.76,48139.13
2021-05-18,18,May,2021,Tuesday,4594,985,5566,1842,12987,14562.98,6244.9,30167.72,13133.46,64109.06
2021-05-19,19,May,2021,Wednesday,6212,3698,5442,785,16137,19692.04,23445.32,29495.64,5597.05,78230.05
2021-05-20,20,May,2021,Thursday,4417,2355,571,1346,8689,14001.89,14930.7,3094.82,9596.98,41624.39
2021-05-21,21,May,2021,Friday,7480,2007,1942,1169,12598,23711.6,12724.38,10525.64,8334.97,55296.59
2021-05-22,22,May,2021,Saturday,5341,1362,5238,1518,13459,16930.97,8635.08,28389.96,10823.34,64779.350000000006
2021-05-23,23,May,2021,Sunday,3489,3994,5950,1733,15166,11060.13,25321.96,32249.0,12356.29,80987.38
2021-05-24,24,May,2021,Monday,649,1999,4932,1432,9012,2057.33,12673.66,26731.44,10210.16,51672.59
2021-05-25,25,May,2021,Tuesday,6717,1049,1206,803,9775,21292.89,6650.66,6536.52,5725.39,40205.46
2021-05-26,26,May,2021,Wednesday,1075,1583,4431,1313,8402,3407.75,10036.22,24016.02,9361.69,46821.68
2021-05-27,27,May,2021,Thursday,4408,3972,3119,809,12308,13973.36,25182.48,16904.98,5768.17,61828.98999999999
2021-05-28,28,May,2021,Friday,6483,2365,2985,883,12716,20551.11,14994.1,16178.7,6295.79,58019.700000000004
2021-05-29,29,May,2021,Saturday,696,1160,846,1512,4214,2206.32,7354.4,4585.32,10780.56,24926.6
2021-05-30,30,May,2021,Sunday,1388,3197,5645,1882,12112,4399.96,20268.98,30595.9,13418.66,68683.5
